Type,Title,ID,jp,eng,Furigana,Image,Sound,Update
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0305,先輩！,Sempai!,先輩[せんぱい]！,"<img src=""TokiwoKakeruShojo_1_0.30.36.605.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.35.354-0.30.37.856.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0306,俺？　違います,Me? No!,俺[おれ]？　 違[ちが]います,"<img src=""TokiwoKakeruShojo_1_0.30.38.858.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.37.857-0.30.39.858.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0307,あの…　その…,Um... Well...,あの…　その…,"<img src=""TokiwoKakeruShojo_1_0.30.41.243.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.39.859-0.30.42.626.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0308,（果穂）！　うん…,Kaho! Yeah.,果穂[かほ]！　うん…,"<img src=""TokiwoKakeruShojo_1_0.30.44.029.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.42.627-0.30.45.430.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0309,行ってるよ　ああ,We'll go ahead! AlI right!,行[い]ってるよ　ああ,"<img src=""TokiwoKakeruShojo_1_0.30.47.249.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.45.431-0.30.49.067.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0310,何だ　あいつら？　いいから　行くよ,What's with those girls? Let's just get going.,何[なん]だ　あいつら？　いいから　 行[い]くよ,"<img src=""TokiwoKakeruShojo_1_0.30.50.618.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.49.068-0.30.52.168.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0311,いい加減　女投げ　やめろ　肩で投げんだよ　肩で,Enough with that girly throw. Put your shoulder into it.,いい 加減[かげん]　 女投[おんなな]げ　やめろ　 肩[かた]で 投[な]げんだよ　 肩[かた]で,"<img src=""TokiwoKakeruShojo_1_0.30.56.975.jpg"">",[sound:TokiwoKakeruShojo_1_0.30.54.875-0.30.59.075.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0312,よお　おせーぞ！,You're late!,よお　おせーぞ！,"<img src=""TokiwoKakeruShojo_1_0.31.06.169.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.04.984-0.31.07.353.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0313,わるい　えーと…,"Sorry. So, uh...",わりい　えーと…,"<img src=""TokiwoKakeruShojo_1_0.31.08.788.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.07.354-0.31.10.222.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0314,さっきの奴ら？　後輩　ボランティア部の,Those girls? Just juniors from the Volunteer Club.,さっきの 奴[やつ]ら？　 後輩[こうはい]　ボランティア 部[ぶ]の,"<img src=""TokiwoKakeruShojo_1_0.31.12.075.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.10.223-0.31.13.926.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0315,ふーん…　何だって？,Right. What'd they want?,ふーん…　 何[なに]だって？,"<img src=""TokiwoKakeruShojo_1_0.31.15.078.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.13.927-0.31.16.228.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0316,いや　（紺野）先輩と　付き合ってるのかって,They wanted to know if I was going out with you.,いや　 紺野[こんの] 先輩[せんぱい]と　 付き合[つきあ]ってるのかって,"<img src=""TokiwoKakeruShojo_1_0.31.18.047.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.16.229-0.31.19.865.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0317,ええ？付き合ってないよね　そう言っといた,"What?! We're not going out, right? That's what I told them.",ええ？ 付き合[つきあ]ってないよね　そう 言[い]っといた,"<img src=""TokiwoKakeruShojo_1_0.31.21.701.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.19.866-0.31.23.536.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0318,それで？ねえ　それで？　よく分かんないけど…,"And? Anything else? I don't know why, but...",それで？ねえ　それで？　よく 分[わ]かんないけど…,"<img src=""TokiwoKakeruShojo_1_0.31.26.139.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.23.537-0.31.28.741.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0319,告られた　やったー！,...she asked me out.,告[つげ]られた　やったー！,"<img src=""TokiwoKakeruShojo_1_0.31.29.943.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.28.742-0.31.31.144.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0320,マジかよ　それで何て？,Way to go! Are you serious?,マジかよ　それで 何[なに]て？,"<img src=""TokiwoKakeruShojo_1_0.31.32.113.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.31.145-0.31.33.080.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0321,付き合えない　ええ？ひどーい,"(So, what'd you say?) Said I can't go out with her. What?! You're so mean!",付き合[つきあ]えない　ええ？ひどーい,"<img src=""TokiwoKakeruShojo_1_0.31.34.749.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.33.081-0.31.36.416.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0322,待て待て　生で告ってんのに？,Take it easy. It took guts to ask you out! Why'd you say no?!,待[ま]て 待[ま]て　 生[なま]で 告[つげ]ってんのに？,"<img src=""TokiwoKakeruShojo_1_0.31.37.784.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.36.417-0.31.39.151.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0323,何で断ってんだよ　俺だったら絶対　付き合う,I'd definitely go out with her!,何[なん]で 断[ことわ]ってんだよ　 俺[おれ]だったら 絶対[ぜったい]　 付き合[つきあ]う,"<img src=""TokiwoKakeruShojo_1_0.31.40.771.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.39.152-0.31.42.389.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0324,（功介）が中学の時　好きだった子に似てない？,But she looks like that girI you liked in junior high.,功介[こうすけ]が 中学[ちゅうがく]の 時[とき]　 好[す]きだった 子[こ]に 似[に]てない？,"<img src=""TokiwoKakeruShojo_1_0.31.45.760.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.44.392-0.31.47.127.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0325,似てねえよ,"No, she doesn't!",に…　 似[に]てねえよ,"<img src=""TokiwoKakeruShojo_1_0.31.48.128.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.47.128-0.31.49.128.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0326,後で　やっぱ付き合っときゃ　よかったよって泣いても　おせーぞ,Don't come crying if you change your mind... ...and it's too late.,後[あと]で　やっぱ 付き合[つきあ]っときゃ　よかったよって 泣[な]いても　おせーぞ,"<img src=""TokiwoKakeruShojo_1_0.31.53.385.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.51.934-0.31.54.836.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0327,もう　いいよ　その話は　じゃあね,You can drop the subject now. See ya.,もう　いいよ　その 話[はなし]は　じゃあね,"<img src=""TokiwoKakeruShojo_1_0.31.56.605.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.54.837-0.31.58.372.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0328,おう,Yeah.,おう,"<img src=""TokiwoKakeruShojo_1_0.31.59.373.jpg"">",[sound:TokiwoKakeruShojo_1_0.31.58.373-0.32.00.373.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0329,あれ　お前　自転車は？　ちょっとね,"Hey, where's your bike? Something happened to it. Get on the back then.",あれ　お 前[まえ]　 自転車[じてんしゃ]は？　ちょっとね,"<img src=""TokiwoKakeruShojo_1_0.32.11.436.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.09.985-0.32.12.887.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0330,乗れ　後ろ　送ってくれんの？ラッキー,You're going to take me home? Lucky me!,乗[の]れ　 後[うし]ろ　 送[おく]ってくれんの？ラッキー,"<img src=""TokiwoKakeruShojo_1_0.32.14.539.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.12.888-0.32.16.189.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0331,ほんとに興味ないのかな,You really think he wasn't interested?,ほんとに 興味[きょうみ]ないのかな,"<img src=""TokiwoKakeruShojo_1_0.32.24.750.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.23.599-0.32.25.901.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0332,（功介）がねえって言う時はねえよ,"If Kousuke says he's not, then he's not.",功介[こうすけ]がねえって 言[い]う 時[じ]はねえよ,"<img src=""TokiwoKakeruShojo_1_0.32.27.620.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.25.902-0.32.29.338.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0333,ちょっと　ほっとした　何で？,I'm a bit relieved. Why?,ちょっと　ほっとした　 何[なん]で？,"<img src=""TokiwoKakeruShojo_1_0.32.30.573.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.29.339-0.32.31.807.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0334,彼女できたら大事にするよね　そういう奴だ,"If he gets a girlfriend, he'd treat her good, right? He's that kind of guy.",彼女[かのじょ]できたら 大事[だいじ]にするよね　そういう 奴[やつ]だ,"<img src=""TokiwoKakeruShojo_1_0.32.33.809.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.31.808-0.32.35.810.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0335,そしたら野球できなくなるもん,Then we won't be able to play baseball anymore.,そしたら 野球[やきゅう]できなくなるもん,"<img src=""TokiwoKakeruShojo_1_0.32.37.012.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.35.811-0.32.38.213.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0336,キャッチボールだけじゃ　野球とは言えねえよな,I guess tossing the alI around wouldn't count as baseball.,キャッチボールだけじゃ　 野球[やきゅう]とは 言[い]えねえよな,"<img src=""TokiwoKakeruShojo_1_0.32.40.014.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.38.214-0.32.41.814.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0337,何だかなあ　ずっと３人で　いられる気がしてたんだよね,I don't know. I thought maybe the three of us would always be together.,何[なん]だかなあ　ずっと３ 人[にん]で　いられる 気[き]がしてたんだよね,"<img src=""TokiwoKakeruShojo_1_0.32.47.374.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.44.320-0.32.50.427.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0338,遅刻して（功介）に怒られて　球取れなくて（千昭）になめられて,Kousuke would telI us off for being late... ...and you would tease me for not being ale to catch the all...,遅刻[ちこく]して  功介[こうすけ]に 怒[おこ]られて　 球[たま] 取[と]れなくて 千昭[ちあき]になめられて,"<img src=""TokiwoKakeruShojo_1_0.32.53.278.jpg"">",[sound:TokiwoKakeruShojo_1_0.32.50.428-0.32.56.127.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0339,（真琴）　うん？,Makoto...,真琴[まこと]　うん？,"<img src=""TokiwoKakeruShojo_1_0.33.06.827.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.05.843-0.33.07.811.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0340,俺と付き合えば？,How about you go out with me?,俺[おれ]と 付き合[つきあ]えば？,"<img src=""TokiwoKakeruShojo_1_0.33.09.763.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.07.812-0.33.11.713.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0341,止めて,Stop the bike.,止[と]めて,"<img src=""TokiwoKakeruShojo_1_0.33.21.709.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.20.458-0.33.22.960.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0342,ちょっと止めて,Stop for a second.,ちょっと 止[と]めて,"<img src=""TokiwoKakeruShojo_1_0.33.23.961.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.22.961-0.33.24.961.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0343,何それ　今の何？　あ？,What was that? Huh?,何[なに]それ　 今[いま]の 何[なに]？　あ？,"<img src=""TokiwoKakeruShojo_1_0.33.32.136.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.30.702-0.33.33.570.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0344,付き合おう　どっから　そういう話になったのよ,You want to go out? How did we get to talking about that?,付き合[つきあ]おう　どっから　そういう 話[はなし]になったのよ,"<img src=""TokiwoKakeruShojo_1_0.33.35.423.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.33.571-0.33.37.274.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0345,（功介）に彼女ができたらって話,You were talking about what if Kousuke got a girlfriend.,功介[こうすけ]に 彼女[かのじょ]ができたらって 話[はなし],"<img src=""TokiwoKakeruShojo_1_0.33.39.043.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.37.275-0.33.40.811.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0346,俺　そんなに顔も悪くないだろ,"I'm not that ugly, am l?",俺[おれ]　そんなに 顔[かお]も 悪[わる]くないだろ,"<img src=""TokiwoKakeruShojo_1_0.33.42.680.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.40.812-0.33.44.548.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0347,マジ？　マジ,Serious? Serious.,マジ？　マジ,"<img src=""TokiwoKakeruShojo_1_0.33.45.550.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.44.549-0.33.46.550.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0348,ちょっと待って！,W-W-Wait a minute!,ちょちょちょ…　ちょっと 待[ま]って！,"<img src=""TokiwoKakeruShojo_1_0.33.59.547.jpg"">",[sound:TokiwoKakeruShojo_1_0.33.58.097-0.34.00.997.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0349,何だよ　うるせえな　お？,What is it now? Huh?,何[なに]だよ　うるせえな　お？,"<img src=""TokiwoKakeruShojo_1_0.34.05.787.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.03.636-0.34.07.937.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0350,はあ？何やってんだよ　お前　何にも,Huh? What the helI are you doing?! Nothing.,はあ？ 何[なに]やってんだよ　お 前[まえ]　 何[なん]にも,"<img src=""TokiwoKakeruShojo_1_0.34.22.139.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.19.720-0.34.24.557.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0351,後で　やっぱ付き合っときゃ　よかったよって泣いても　おせーぞ,Don't come crying if you change your mind... ...and it's too late.,後[あと]で　やっぱ 付き合[つきあ]っときゃ　よかったよって 泣[な]いても　おせーぞ,"<img src=""TokiwoKakeruShojo_1_0.34.26.159.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.24.558-0.34.27.760.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0352,もういいよ　その話は　じゃあな,You can drop the suject now. See ya.,もういいよ　その 話[はなし]は　じゃあな,"<img src=""TokiwoKakeruShojo_1_0.34.29.412.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.27.761-0.34.31.063.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0353,おう,Yeah.,おう,"<img src=""TokiwoKakeruShojo_1_0.34.32.064.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.31.064-0.34.33.064.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0354,あれ　お前　自転車は？　乗れよ　後ろ,"Hey, where's your bike? Get on the back.",あれ　お 前[まえ]　 自転車[じてんしゃ]は？　 乗[の]れよ　 後[うし]ろ,"<img src=""TokiwoKakeruShojo_1_0.34.37.736.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.35.936-0.34.39.536.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0355,俺の先越しやがって　（功介）の奴,How dare Kousuke beat me to it.,俺[おれ]の 先[さき] 越[ご]しやがって　  功介[こうすけ]の 奴[やつ],"<img src=""TokiwoKakeruShojo_1_0.34.44.312.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.43.011-0.34.45.612.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0356,別に彼女ができたって　決まったわけじゃないじゃん,It's not like he's found himself a girlfriend.,別[べつ]に 彼女[かのじょ]ができたって　 決[き]まったわけじゃないじゃん,"<img src=""TokiwoKakeruShojo_1_0.34.47.064.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.45.613-0.34.48.515.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0357,今は　ああ言ってっけど　女できたら絶対　女取るぜ　あいつ,"That's what he says now... …but I bet if he got one, he'd pick her over us.",今[いま]は　ああ 言[い]ってっけど　 女[おんな]できたら 絶対[ぜったい]　 女[おんな] 取[と]るぜ　あいつ,"<img src=""TokiwoKakeruShojo_1_0.34.50.735.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.48.516-0.34.52.953.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0358,そうとも限らないよ　くっそー,You can't be sure. Damn.,そうとも 限[かぎ]らないよ　くっそー,"<img src=""TokiwoKakeruShojo_1_0.34.54.255.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.52.954-0.34.55.556.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0359,（功介）いねえんじゃ　ｷｬｯﾁﾎﾞｰﾙしかできねえじゃん,"Without Kousuke, we'd only be able to toss the ball.",功介[こうすけ]いねえんじゃ　ｷｬｯﾁﾎﾞｰﾙしかできねえじゃん,"<img src=""TokiwoKakeruShojo_1_0.34.56.874.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.55.557-0.34.58.191.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0360,だからさ　そういうことは　（功介）に彼女ができてから考えたら,You can think about that... ...when he gets a girlfriend.,だからさ　そういうことは　  功介[こうすけ]に 彼女[かのじょ]ができてから 考[かんが]えたら,"<img src=""TokiwoKakeruShojo_1_0.35.00.378.jpg"">",[sound:TokiwoKakeruShojo_1_0.34.58.192-0.35.02.563.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0361,まあ　できたらできたでいっか　そしたら　（真琴）…,"Well, I guess if he gets one, then that's that. So then Makoto...",まあ　できたらできたでいっか　そしたら　 真琴[まこと]…,"<img src=""TokiwoKakeruShojo_1_0.35.04.232.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.02.564-0.35.05.900.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0362,うわー　俺と付き合えば？　だから　その話は！,"...how about you go out with me? Like I said, why are we talking about this?!",うわー　 俺[おれ]と 付き合[つきあ]えば？　だから　その 話[はなし]は！,"<img src=""TokiwoKakeruShojo_1_0.35.07.885.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.05.901-0.35.09.869.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0363,今は　ああ言ってっけど　女できたら絶対　女取るぜ　あいつ,"That's what he says now... …but I bet if he got one, he'd pick her over us.",今[いま]は　ああ 言[い]ってっけど　 女[おんな]できたら 絶対[ぜったい]　 女[おんな] 取[と]るぜ　あいつ,"<img src=""TokiwoKakeruShojo_1_0.35.15.644.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.13.508-0.35.17.779.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0364,それより　うちの妹がバカでさ…　あ？俺は（功介）の話をしてんだよ,"H-Hey, you know what? My sister's a totaI idiot! Huh? I was just talking about Kousuke.",それより　うちの 妹[いもうと]がバカでさ…　あ？ 俺[おれ]は  功介[こうすけ]の 話[はなし]をしてんだよ,"<img src=""TokiwoKakeruShojo_1_0.35.20.683.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.17.780-0.35.23.585.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0365,うちの妹の話しようよ　（功介）に彼女ができたらさ…,Let's talk about my sister. If Kousuke finds himself a girlfriend...,うちの 妹[いもうと]の 話[はなし]しようよ　  功介[こうすけ]に 彼女[かのじょ]ができたらさ…,"<img src=""TokiwoKakeruShojo_1_0.35.25.754.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.23.586-0.35.27.922.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0366,うちの妹がさ！　俺と付き合わねえ？,"You know, my sister...! You want to go out with me?!",うちの 妹[いもうと]がさ！　 俺[おれ]と 付き合[つきあ]わねえ？,"<img src=""TokiwoKakeruShojo_1_0.35.29.823.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.27.923-0.35.31.723.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0367,後で　やっぱ付き合っときゃ　よかったよって泣いても　おせーぞ,Don't come crying if you change your mind... ...and it's too late.,後[あと]で　やっぱ 付き合[つきあ]っときゃ　よかったよって 泣[な]いても　おせーぞ,"<img src=""TokiwoKakeruShojo_1_0.35.36.432.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.34.463-0.35.38.400.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0368,もういいよ　その話は,You can drop the suject now.,もういいよ　その 話[はなし]は,"<img src=""TokiwoKakeruShojo_1_0.35.39.986.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.38.401-0.35.41.570.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0369,あれ？（真琴）　乗ってけよ　いい,Huh? Makoto? Get on the back. No thanks.,あれ？ 真琴[まこと]　 乗[の]ってけよ　いい,"<img src=""TokiwoKakeruShojo_1_0.35.43.239.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.41.571-0.35.44.907.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0370,おい　急にどうしちゃったんだよ,"Hey, what's the matter alI of a sudden?",おい　 急[きゅう]にどうしちゃったんだよ,"<img src=""TokiwoKakeruShojo_1_0.35.46.408.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.44.908-0.35.47.907.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0371,何だ　あいつ？　てめえが悪いんだろ　何でだよ,What's up with her? It's your fault! How so?!,何[なん]だ　あいつ？　てめえが 悪[わる]いんだろ　 何[なん]でだよ,"<img src=""TokiwoKakeruShojo_1_0.35.52.465.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.50.180-0.35.54.749.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0372,（真琴）は（千昭）君が好きなんだと　思ってたけどな,I always thought you liked Chiaki.,真琴[まこと]は 千昭[ちあき] 君[くん]が 好[す]きなんだと　 思[おも]ってたけどな,"<img src=""TokiwoKakeruShojo_1_0.36.00.207.jpg"">",[sound:TokiwoKakeruShojo_1_0.35.58.288-0.36.02.125.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0373,（千昭）はﾔﾝﾁｬだから　私が付いていて　あげなきゃって思ってるでしょ,Didn't you say you had to stick by him so he'd stay out of trouble?,千昭[ちあき]はﾔﾝﾁｬだから　 私[わたし]が 付[つ]いていて　あげなきゃって 思[おも]ってるでしょ,"<img src=""TokiwoKakeruShojo_1_0.36.04.061.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.02.126-0.36.05.995.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0374,そりゃ　言ったことあるけどさ,I might've said that before.,そりゃ　 言[い]ったことあるけどさ,"<img src=""TokiwoKakeruShojo_1_0.36.07.397.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.05.996-0.36.08.797.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0375,どうして　なかったことに　しちゃうのよ　付き合っちゃえばいいのに　ムリムリムリムリ…,Why pretend he never asked? Just go out with him. No way! No way! No way!,どうして　なかったことに　しちゃうのよ　 付き合[つきあ]っちゃえばいいのに　ムリムリムリムリ…,"<img src=""TokiwoKakeruShojo_1_0.36.11.101.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.08.798-0.36.13.403.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0376,何で？　（千昭）が友達以上に　なっていることなんか　全然　想像できない,Why not? I can't imagine Chiaki being more than just a friend.,何[なん]で？　 千昭[ちあき]が 友達[ともだち] 以上[いじょう]に　なっていることなんか　 全然[ぜんぜん]　 想像[そうぞう]できない,"<img src=""TokiwoKakeruShojo_1_0.36.15.990.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.13.404-0.36.18.575.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0377,ダメなら付き合う前に　戻ればいいじゃない,"If it doesn't work out, just go back in time.",ダメなら 付き合[つきあ]う 前[まえ]に　 戻[もど]ればいいじゃない,"<img src=""TokiwoKakeruShojo_1_0.36.19.960.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.18.576-0.36.21.344.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0378,（真琴）ならできるでしょ？　いいよ　やんなくて,I'm sure you can do that. I don't need to go through with that.,真琴[まこと]ならできるでしょ？　いいよ　やんなくて,"<img src=""TokiwoKakeruShojo_1_0.36.23.063.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.21.345-0.36.24.781.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0379,好きって言われて　好きになっちゃうこともあるのに,Sometimes you can falI in love with someone who says they love you.,好[す]きって 言[い]われて　 好[す]きになっちゃうこともあるのに,"<img src=""TokiwoKakeruShojo_1_0.36.26.166.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.24.782-0.36.27.550.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0380,ないから　絶対！　そう…,It won't happen! Never! I see.,ないから　 絶対[ぜったい]！　そう…,"<img src=""TokiwoKakeruShojo_1_0.36.29.253.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.27.551-0.36.30.954.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0381,なかったことにしたんだ　（千昭）君　かわいそう,So you're pretending it never happened. Poor Chiaki.,なかったことにしたんだ　 千昭[ちあき] 君[くん]　かわいそう,"<img src=""TokiwoKakeruShojo_1_0.36.33.191.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.30.955-0.36.35.426.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0382,せっかく思いを伝えたのに　あ…,And after he got the courage to telI you how he felt.,せっかく 思[おも]いを 伝[つた]えたのに　あ…,"<img src=""TokiwoKakeruShojo_1_0.36.36.861.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.35.427-0.36.38.295.mp3],
